t # 0
e 2 3 5044
e 2 4 5045
e 3 5 423
e 5 6 608
e 5 7 609
e 5 8 5046
e 5 9 5047
e 5 10 5048
e 5 11 1037
e 5 12 5049
e 13 14 5050
e 13 15 5051
e 13 16 5052
e 13 17 5053
e 13 18 5054
e 13 19 5055
e 13 20 5056
e 13 21 5057
e 14 22 5058
e 15 23 5059
e 15 24 5060
e 22 25 5061
e 26 19 4048
e 26 27 746
e 26 28 5062
e 26 29 5063
e 19 5 115
e 27 5 313
e 27 30 5064
e 27 31 5065
e 27 19 5066
e 27 32 5067
e 27 33 5068
e 28 34 4854
e 29 35 5069
e 36 27 5070
e 36 13 5071
e 36 37 1696
e 16 5 5072
e 17 38 5073
e 17 39 5074
e 40 37 24
e 35 19 975
e 35 20 5075
e 20 41 5076
e 42 35 5077
e 42 21 5078
e 42 13 5079
e 21 5 5080
e 30 19 5081
e 30 37 5082
e 30 3 5083
e 30 43 5084
e 31 27 5085
e 31 32 5086
e 31 33 5087
e 32 38 5088
e 18 27 5089
e 18 29 5090
e 44 27 5091
e 44 13 5092
e 45 37 5093
t # 20
v 0 563
v 1 1454
v 2 1729
v 3 342
v 4 4
v 5 235
v 6 8
v 7 44
v 8 1
v 9 544
v 10 587
v 11 49
v 12 134
v 13 1730
v 14 831
v 15 48
v 16 574
v 17 595
v 18 266
v 19 197
v 20 1731
v 21 52
v 22 678
v 23 1732
v 24 11
v 25 1733
v 26 3
v 27 7
v 28 10
v 29 458
v 30 5
v 31 1734
v 32 112
v 33 1469
v 34 309
v 35 125
v 36 967
v 37 1735
v 38 144
v 39 1412
v 40 1736
v 41 862
v 42 1737
v 43 1660
v 44 1738
v 45 1739
v 46 1740
v 47 1741
v 48 1486
v 49 882
v 50 1742
v 51 1743
v 52 81
v 53 1744
v 54 875
v 55 1745
v 56 1746
v 57 149
v 58 993
v 59 432
v 60 240
v 61 1452
v 62 895
v 63 208
v 64 1100
v 65 1747
v 66 900
v 67 1515
v 68 1190
v 69 1748
v 70 1604
v 71 369
v 72 1749
v 73 1750
v 74 1419
v 75 20
v 76 745
v 77 1194
v 78 1751
v 79 783
v 80 1560
v 81 1752
v 82 1753
v 83 1754
v 84 1755
v 85 18
v 86 69
v 87 641
v 88 1013
v 89 145
v 90 795
v 91 1169
v 92 47
v 93 654
v 94 230
v 95 255
v 96 561
v 97 1212
v 98 1756
v 99 570
v 100 1575
v 101 1757
v 102 416
v 103 120
v 104 712
v 105 169
v 106 1296
v 107 1758
v 108 95
v 109 1759
v 110 1760
v 111 61
v 112 1761
v 113 912
v 114 55
v 115 1762
v 116 1763
v 117 1764
v 118 1197
v 119 1349
v 120 196
v 121 1765
v 122 214
v 123 139
v 124 1112
v 125 143
v 126 377
v 127 393
v 128 140
v 129 1766
v 130 1132
v 131 1767
v 132 1155
v 133 22
v 134 1768
v 135 1769
v 136 1770
v 137 1771
v 138 43
v 139 769
v 140 1772
v 141 1773
v 142 21
v 143 1477
v 144 1774
v 145 35
v 146 1775
v 147 1776
v 148 1777
v 149 842
v 150 154
v 151 789
v 152 490
v 153 627
v 154 1209
v 155 1198
v 156 77
v 157 505
v 158 1778
v 159 1267
v 160 1779
v 161 105
v 162 63
v 163 1780
v 164 1148
v 165 1175
v 166 604
v 167 136
v 168 835
v 169 1781
v 170 74
v 171 1193
v 172 729
v 173 153
v 174 259
v 175 156
v 176 444
v 177 941
v 178 397
v 179 1782
v 180 1783
v 181 429
v 182 605
v 183 695
v 184 1784
v 185 1785
v 186 1592
v 187 908
v 188 1786
v 189 1199
v 190 1787
v 191 267
v 192 1788
v 193 121
v 194 741
v 195 1789
v 196 126
v 197 445
v 198 434
v 199 106
v 200 298
v 201 294
v 202 295
v 203 1790
v 204 1791
v 205 135
v 206 1792
v 207 1793
v 208 454
v 209 1794
v 210 281
v 211 320
v 212 1795
v 213 239
v 214 1796
v 215 1797
v 216 1505
v 217 50
v 218 1798
v 219 685
v 220 851
v 221 944
v 222 91
v 223 100
v 224 1799
v 225 419
v 226 893
v 227 1800
v 228 1801
v 229 476
v 230 1095
v 231 194
v 232 1802
v 233 1168
v 234 261
v 235 470
v 236 1029
v 237 389
v 238 1110
v 239 83
v 240 1623
v 241 1803
v 242 1804
v 243 17
v 244 198
v 245 1805
v 246 552
v 247 1806
v 248 370
v 249 1807
v 250 1638
v 251 971
v 252 940
v 253 1685
v 254 221
v 255 1808
v 256 1809
v 257 1810
v 258 596
v 259 509
v 260 536
v 261 180
v 262 227
v 263 985
v 264 1291
v 265 1017
v 266 855
v 267 82
v 268 86
v 269 1252
v 270 798
v 271 699
v 272 175
v 273 1811
v 274 195
v 275 1812
v 276 1458
v 277 58
v 278 142
v 279 130
v 280 223
v 281 881
v 282 1813
v 283 486
v 284 190
v 285 593
v 286 158
v 287 1624
v 288 1416
v 289 155
v 290 720
v 291 1650
v 292 1552
v 293 1038
v 294 1356
v 295 1814
v 296 401
v 297 170
v 298 1048
v 299 1815
v 300 1816
v 301 1817
v 302 503
v 303 805
v 304 31
v 305 489
v 306 1818
v 307 1819
v 308 1820
v 309 748
v 310 204
v 311 1821
v 312 119
v 313 1166
v 314 1822
v 315 1823
v 316 183
v 317 1088
v 318 1517
v 319 1824
v 320 65
v 321 950
v 322 1825
v 323 937
v 324 921
v 325 935
v 326 728
v 327 237
v 328 193
v 329 1146
e 0 1 5094
e 0 2 5095
e 1 3 5096
e 1 4 5097
e 3 5 5098
e 3 6 5099
e 7 8 56
e 7 8 5100
e 7 9 5101
e 7 10 1938
e 7 11 54
e 7 12 2331
e 7 13 5102
e 7 14 1937
e 7 15 53
e 7 16 1928
e 7 17 5103
e 7 5 5104
e 7 18 5105
e 7 19 2811
e 7 20 5106
e 7 21 59
e 8 22 5107
e 8 23 5108
e 8 24 5109
e 8 25 5110
e 8 26 2
e 8 27 8
e 8 28 11
e 8 29 1772
e 8 30 6
e 8 31 5111
e 8 17 5112
e 8 32 5113
e 9 15 5114
e 33 8 4082
e 33 34 5115
e 33 3 5116
e 15 35 5117
e 15 36 5118
e 15 8 1849
e 15 11 5119
e 15 37 5120
e 15 38 691
e 15 39 5121
e 15 40 5122
e 15 41 5123
e 15 42 5124
e 15 32 5125
e 15 17 5126
e 15 43 5127
e 15 44 5128
e 15 45 5129
e 15 46 5130
e 15 47 5131
e 15 48 5132
e 15 49 5133
e 15 50 5134
e 15 51 5135
e 15 52 5136
e 15 53 5137
e 15 53 5138
e 15 54 5139
e 15 54 5140
e 15 55 5141
e 15 56 5142
e 15 57 5143
e 15 58 5144
e 15 21 4924
e 15 21 1146
e 15 59 1124
e 15 60 5145
e 15 61 5146
e 15 62 5147
e 15 63 1145
e 15 63 5148
e 15 64 5149
e 15 65 5150
e 15 66 5151
e 35 67 5152
e 35 68 5153
e 35 37 5154
e 35 69 5155
e 35 70 5156
e 35 52 731
e 35 71 5157
e 35 72 5158
e 35 73 5159
e 35 74 5160
e 35 75 5161
e 35 76 5162
e 35 38 737
e 35 55 5163
e 36 75 5164
e 67 77 5165
e 37 78 5166
e 77 79 5167
e 77 26 5168
e 80 67 5169
e 78 81 5170
e 81 82 5171
e 81 83 5172
e 82 17 5173
e 82 5 5174
e 82 28 5175
e 75 4 5176
e 75 84 5177
e 75 8 24
e 75 85 5178
e 75 86 5179
e 75 87 5180
e 75 88 5181
e 75 89 5182
e 75 90 5183
e 75 91 5184
e 75 38 1200
e 75 92 658
e 75 55 5185
e 75 55 5186
e 75 93 5187
e 75 94 5188
e 75 15 450
e 75 95 5189
e 75 32 5190
e 75 96 5191
e 84 5 5192
e 97 98 5193
e 98 3 5194
e 99 97 5195
e 10 11 5196
e 10 100 5197
e 10 41 5198
e 10 92 5199
e 10 38 1697
e 10 38 5200
e 10 15 1161
e 10 101 5201
e 10 102 5202
e 10 29 5203
e 103 8 169
e 103 8 467
e 103 104 1650
e 103 38 5204
e 103 38 663
e 103 22 5205
e 103 92 466
e 103 92 5206
e 103 105 5207
e 104 30 3255
e 106 8 5208
e 106 107 5209
e 30 108 126
e 30 109 5210
e 30 110 5211
e 11 4 4226
e 11 27 3769
e 11 3 5212
e 100 111 5213
e 41 11 5214
e 41 8 2036
e 41 112 5215
e 41 15 5216
e 41 113 5217
e 41 102 5218
e 41 102 5219
e 114 115 5220
e 114 116 5221
e 115 8 5222
e 115 8 5223
e 115 117 5224
e 115 92 5225
e 116 111 5226
e 116 30 5227
e 116 118 5228
e 22 119 3632
e 22 30 5229
e 118 8 3117
e 118 96 3119
e 118 5 5230
e 96 46 5231
e 120 96 1245
e 120 65 5232
e 121 122 5233
e 121 15 5234
e 123 11 5235
e 123 124 5236
e 123 125 256
e 123 126 5237
e 123 127 5238
e 124 15 3134
e 124 4 5239
e 12 128 5240
e 12 129 5241
e 12 130 5242
e 12 131 5243
e 27 132 3000
e 27 133 28
e 27 134 5244
e 27 135 5245
e 27 136 5246
e 27 137 5247
e 27 138 49
e 27 139 1757
e 27 140 5248
e 27 3 3001
e 27 141 5249
e 27 142 27
e 27 143 4097
e 27 144 5250
e 27 145 41
e 27 146 5251
e 27 147 5252
e 148 11 5253
e 148 107 5254
e 128 8 3796
e 128 149 5255
e 129 8 5256
e 129 10 5257
e 129 150 5258
e 149 8 5259
e 149 151 5260
e 151 3 5261
e 92 3 5262
e 92 152 5263
e 92 27 115
e 92 28 2008
e 92 92 5264
e 38 152 5265
e 38 27 423
e 153 38 5266
e 153 100 5267
e 153 154 5268
e 154 92 5269
e 154 155 5270
e 26 27 22
e 156 8 5271
e 157 85 5272
e 157 8 3461
e 157 158 5273
e 157 3 5274
e 158 8 5275
e 158 159 5276
e 13 77 5277
e 13 15 5278
e 13 160 5279
e 161 8 147
e 161 8 935
e 161 162 1912
e 39 163 5280
e 40 163 5281
e 164 37 5282
e 165 38 5283
e 166 8 1246
e 166 167 5284
e 166 76 1907
e 166 168 5285
e 167 8 1890
e 167 169 5286
e 76 170 1910
e 76 171 3106
e 76 105 5287
e 162 27 367
e 169 111 5288
e 169 155 5289
e 170 27 102
e 172 14 2106
e 172 173 5290
e 173 77 5291
e 173 2 5292
e 173 38 5293
e 173 130 5294
e 2 77 5295
e 2 87 5296
e 2 174 5297
e 2 92 5298
e 2 175 5299
e 2 55 5300
e 130 87 5301
e 130 3 5302
e 130 176 5303
e 131 87 5304
e 131 75 5305
e 42 101 5306
e 42 177 5307
e 17 178 5308
e 112 179 5309
e 179 3 5310
e 179 180 5311
e 101 181 5312
e 177 101 5313
e 177 10 5314
e 181 87 5315
e 181 87 5316
e 182 38 5317
e 182 183 5318
e 182 32 5319
e 182 184 5320
e 182 43 5321
e 182 185 5322
e 183 101 5323
e 183 186 5324
e 187 8 2383
e 187 188 5325
e 188 8 5326
e 188 102 5327
e 188 15 5328
e 189 8 5329
e 189 190 5330
e 190 77 5331
e 43 191 5332
e 43 3 5333
e 59 44 5334
e 59 102 2877
e 59 41 5335
e 59 125 1288
e 59 190 5336
e 16 192 5337
e 16 10 5338
e 16 193 1974
e 16 123 5339
e 192 32 5340
e 192 102 5341
e 192 29 5342
e 29 105 5343
e 194 8 4801
e 194 75 5344
e 88 195 5345
e 88 15 5346
e 45 196 5347
e 46 8 5348
e 46 197 5349
e 46 198 5350
e 199 75 523
e 199 111 5351
e 199 200 530
e 199 100 4488
e 199 38 711
e 199 201 525
e 199 202 526
e 199 85 5352
e 199 24 158
e 199 55 5353
e 199 203 5354
e 199 204 5355
e 199 205 5356
e 200 75 5357
e 200 206 5358
e 200 85 5359
e 207 200 5360
e 208 194 5361
e 209 38 5362
e 209 82 5363
e 176 5 5364
e 176 93 5365
e 176 210 5366
e 211 92 1430
e 211 55 5367
e 211 122 5368
e 55 8 5369
e 55 212 5370
e 55 213 5371
e 214 55 5372
e 214 38 5373
e 215 38 5374
e 216 38 5375
e 217 216 5376
e 217 218 5377
e 218 38 5378
e 219 55 5379
e 219 38 5380
e 220 115 5381
e 220 221 5382
e 220 222 5383
e 221 8 5384
e 221 46 5385
e 222 223 138
e 224 197 5386
e 193 8 5387
e 193 225 5388
e 193 125 2117
e 193 63 2120
e 225 8 5389
e 225 46 5390
e 226 46 5391
e 227 193 5392
e 228 89 5393
e 228 75 5394
e 91 5 5395
e 91 229 5396
e 91 89 5397
e 230 90 5398
e 47 8 5399
e 47 38 5400
e 48 8 4109
e 48 38 5401
e 48 35 5402
e 70 231 5403
e 231 8 4505
e 232 115 5404
e 50 8 5405
e 50 38 5406
e 51 8 5407
e 51 85 5408
e 233 85 5409
e 233 8 5410
e 233 234 5411
e 234 231 5412
e 234 77 5413
e 235 234 5414
e 236 82 5415
e 237 82 5416
e 238 82 5417
e 238 239 5418
e 238 35 5419
e 238 234 5420
e 238 240 5421
e 71 83 5422
e 71 89 5423
e 72 241 5424
e 74 242 5425
e 53 196 5426
e 54 3 5427
e 54 243 5428
e 244 71 5429
e 244 35 5430
e 244 72 5431
e 244 190 5432
e 245 190 5433
e 21 238 5434
e 21 246 3907
e 21 247 5435
e 21 248 5436
e 21 249 5437
e 21 111 2195
e 21 250 5438
e 21 251 5439
e 21 252 5440
e 21 63 2188
e 21 253 5441
e 254 92 5442
e 254 255 5443
e 255 92 5444
e 255 29 5445
e 63 92 5446
e 63 256 5447
e 63 87 5448
e 63 8 342
e 63 125 1830
e 63 240 5449
e 63 257 5450
e 63 258 5451
e 63 190 5452
e 63 259 5453
e 63 260 5454
e 63 261 5455
e 256 92 5456
e 256 92 5457
e 262 256 5458
e 262 263 5459
e 263 8 2434
e 263 264 5460
e 264 265 5461
e 264 266 5462
e 265 184 5463
e 266 239 5464
e 266 267 2281
e 267 239 108
e 267 268 111
e 267 269 5465
e 267 270 1817
e 267 271 1816
e 267 150 5466
e 267 222 440
e 272 8 268
e 272 72 5467
e 272 17 5468
e 272 273 5469
e 246 72 5470
e 246 240 5471
e 246 274 5472
e 246 38 5473
e 275 240 5474
e 275 248 5475
e 275 267 5476
e 248 240 5477
e 248 240 5478
e 248 276 5479
e 248 277 5480
e 248 278 5481
e 93 8 5482
e 93 279 5483
e 93 94 5484
e 280 55 5485
e 280 72 5486
e 281 8 2096
e 282 122 5487
e 282 260 5488
e 282 77 5489
e 282 283 5490
e 260 265 5491
e 260 284 5492
e 260 122 5493
e 284 239 5494
e 284 276 5495
e 284 285 5496
e 168 286 5497
e 287 168 5498
e 287 288 5499
e 204 31 5500
e 56 125 5501
e 56 87 5502
e 56 87 5503
e 56 122 5504
e 56 29 5505
e 56 15 5506
e 57 125 5507
e 57 181 5508
e 289 87 5509
e 289 8 5510
e 290 0 5511
e 291 58 5512
e 291 190 5513
e 292 38 5514
e 292 190 5515
e 292 8 5516
e 292 260 5517
e 293 38 5518
e 294 240 5519
e 294 273 5520
e 294 17 5521
e 295 276 5522
e 247 277 5523
e 247 284 5524
e 278 296 5525
e 278 267 4519
e 278 297 5526
e 296 277 5527
e 60 125 1975
e 60 190 5528
e 60 298 2625
e 61 125 5529
e 61 18 5530
e 62 240 5531
e 298 38 5532
e 18 299 5533
e 299 125 5534
e 257 240 5535
e 257 300 5536
e 126 125 5537
e 126 301 5538
e 302 301 5539
e 303 304 5540
e 303 210 5541
e 303 305 5542
e 304 306 5543
e 210 77 5544
e 307 304 5545
e 308 240 5546
e 308 96 5547
e 308 273 5548
e 273 174 5549
e 309 96 5550
e 309 234 5551
e 310 18 5552
e 310 304 5553
e 249 18 5554
e 19 122 5555
e 19 182 5556
e 185 311 5557
e 312 43 5558
e 311 8 5559
e 311 96 5560
e 311 35 5561
e 313 8 4204
e 95 314 5562
e 20 240 5563
e 20 315 5564
e 315 32 5565
e 315 75 5566
e 316 20 5567
e 316 21 289
e 316 317 5568
e 251 32 5569
e 251 8 5570
e 318 8 4263
e 318 319 5571
e 318 320 5572
e 319 55 5573
e 319 278 5574
e 320 86 85
e 320 321 5575
e 212 277 5576
e 297 102 5577
e 297 81 5578
e 252 81 5579
e 252 75 5580
e 322 75 5581
e 323 322 5582
e 321 267 2425
e 64 324 5583
e 64 325 5584
e 258 8 5585
e 258 92 5586
e 324 8 5587
e 259 15 5588
e 317 259 5589
e 317 102 5590
e 317 326 5591
e 317 8 5592
e 317 213 5593
e 317 327 5594
e 65 328 5595
e 329 260 5596
e 253 35 5597
t # 21
v 0 1389
v 1 130
v 2 285
v 3 900
v 4 47
v 5 1118
v 6 1826
v 7 486
v 8 98
v 9 7
v 10 1827
v 11 1127
v 12 214
v 13 855
v 14 210
v 15 1828
v 16 1017
v 17 412
v 18 1028
v 19 257
v 20 605
v 21 1339
v 22 1
v 23 1829
v 24 1261
v 25 238
v 26 3
v 27 266
v 28 158
v 29 145
v 30 812
v 31 48
v 32 1830
v 33 325
v 34 1831
v 35 1832
v 36 1833
v 37 1834
v 38 1835
v 39 1836
v 40 1837
v 41 1838
v 42 23
v 43 1839
v 44 212
v 45 1840
v 46 1841
v 47 1842
v 48 1843
v 49 1844
v 50 21
v 51 1845
v 52 1846
v 53 1847
v 54 1848
v 55 1449
v 56 1381
v 57 1067
v 58 1849
v 59 1850
v 60 1851
v 61 1852
v 62 1853
v 63 924
v 64 1854
v 65 778
v 66 1855
v 67 17
v 68 1856
v 69 1857
v 70 1858
v 71 1859
v 72 1860
v 73 1861
v 74 1862
v 75 1863
v 76 1864
v 77 1865
v 78 1866
v 79 1867
v 80 1868
v 81 1869
v 82 1870
v 83 1871
v 84 868
v 85 1872
v 86 1873
v 87 1874
v 88 1875
v 89 1876
v 90 1877
v 91 1878
v 92 923
v 93 1879
v 94 1880
v 95 1881
v 96 124
v 97 261
v 98 536
v 99 1882
v 100 603
v 101 1883
v 102 1884
v 103 156
v 104 1084
v 105 106
v 106 11
v 107 1885
v 108 213
v 109 845
v 110 932
v 111 1026
v 112 295
v 113 1138
v 114 665
v 115 107
v 116 244
v 117 1243
v 118 892
v 119 905
v 120 1518
v 121 1231
v 122 1886
v 123 1251
v 124 44
v 125 116
v 126 1887
v 127 1888
v 128 1313
v 129 218
v 130 790
v 131 1314
v 132 474
v 133 1889
v 134 898
v 135 1890
v 136 1891
v 137 1892
v 138 1893
v 139 73
v 140 120
v 141 458
v 142 1894
v 143 186
v 144 85
v 145 994
v 146 100
v 147 1014
v 148 63
v 149 134
v 150 189
v 151 52
v 152 51
v 153 1895
v 154 454
v 155 160
v 156 315
v 157 121
v 158 39
v 159 805
v 160 1628
v 161 199
v 162 1189
v 163 1896
v 164 1897
v 165 1898
v 166 270
v 167 1899
v 168 1291
v 169 1056
v 170 383
v 171 1755
v 172 968
v 173 627
v 174 1900
v 175 70
v 176 82
v 177 728
v 178 691
v 179 1901
v 180 83
v 181 316
v 182 1362
v 183 144
v 184 2
v 185 1902
v 186 1903
v 187 798
v 188 1904
v 189 1905
v 190 1364
v 191 89
v 192 1906
v 193 1907
v 194 436
v 195 1908
v 196 1909
v 197 1910
v 198 87
v 199 1911
v 200 239
v 201 61
v 202 1912
v 203 1913
v 204 69
v 205 1914
v 206 1915
v 207 1916
v 208 1725
v 209 1917
v 210 705
v 211 259
v 212 314
v 213 243
v 214 1918
v 215 1292
v 216 690
v 217 1919
v 218 1920
v 219 1921
v 220 119
v 221 1922
v 222 819
v 223 372
v 224 1923
v 225 161
v 226 687
v 227 1924
v 228 222
v 229 1925
v 230 320
v 231 172
v 232 264
v 233 878
v 234 304
v 235 276
v 236 811
v 237 287
v 238 1926
v 239 537
v 240 8
v 241 734
v 242 10
v 243 1927
v 244 309
v 245 575
v 246 953
v 247 233
v 248 1928
v 249 58
v 250 14
v 251 658
v 252 1929
v 253 1930
v 254 1516
v 255 937
v 256 729
v 257 831
v 258 378
v 259 1931
v 260 157
v 261 981
v 262 890
v 263 678
v 264 221
v 265 439
v 266 1932
v 267 332
v 268 20
v 269 260
v 270 1298
v 271 1105
v 272 795
v 273 677
v 274 1010
v 275 1933
v 276 1632
v 277 389
v 278 1934
v 279 396
v 280 720
v 281 91
v 282 1935
v 283 1936
v 284 1937
v 285 105
v 286 736
v 287 289
v 288 610
v 289 249
v 290 102
v 291 1729
v 292 1938
v 293 1939
v 294 1940
v 295 1233
v 296 1941
v 297 253
v 298 1183
v 299 1942
v 300 1943
v 301 180
v 302 1944
v 303 400
v 304 49
v 305 1945
v 306 407
v 307 784
v 308 706
v 309 1946
v 310 293
v 311 434
v 312 126
v 313 686
v 314 666
v 315 263
v 316 1947
v 317 125
v 318 1282
v 319 472
v 320 104
v 321 1948
v 322 294
v 323 893
v 324 1142
v 325 1949
v 326 985
v 327 1950
v 328 1691
v 329 1276
v 330 197
v 331 1951
v 332 955
v 333 1952
v 334 1953
v 335 1527
v 336 112
v 337 1954
v 338 476
v 339 194
v 340 1955
v 341 497
v 342 1956
v 343 967
v 344 470
v 345 606
v 346 1957
v 347 1958
v 348 68
v 349 142
e 0 1 5598
e 0 2 5599
e 1 3 5600
e 1 4 5601
e 1 4 3535
e 1 1 5602
e 1 5 5603
e 1 6 5604
e 1 7 5605
e 1 8 5606
e 1 9 5607
e 1 10 5608
e 1 11 5609
e 1 12 5610
e 1 13 5611
e 1 14 2679
e 2 1 5612
e 2 15 5613
e 3 16 5614
e 16 17 5615
e 16 18 2671
e 17 19 3936
e 20 1 5616
e 20 21 5617
e 20 22 5618
e 20 23 5619
e 20 24 5620
e 21 1 5621
e 21 25 5622
e 4 9 115
e 4 26 5623
e 4 27 5624
e 4 28 1021
e 4 29 4877
e 4 30 5625
e 4 31 5626
e 9 10 5627
e 9 10 5628
e 9 32 5629
e 9 33 5630
e 9 34 5631
e 9 35 5632
e 9 36 5633
e 9 3 5634
e 9 3 5635
e 9 37 5636
e 9 38 5637
e 9 39 5638
e 9 40 5639
e 9 41 5640
e 9 42 29
e 9 43 5641
e 9 44 5642
e 9 45 5643
e 9 46 5644
e 9 47 5645
e 9 48 5646
e 9 48 5647
e 9 49 5648
e 9 50 27
e 9 51 5649
e 9 19 2468
e 9 52 5650
e 9 53 5651
e 9 54 5652
e 9 55 5653
e 9 56 3785
e 9 57 2695
e 9 58 5654
e 9 59 5655
e 9 60 5656
e 9 61 5657
e 9 62 5658
e 9 63 5659
e 9 64 5660
e 9 65 5661
e 9 65 3780
e 9 66 5662
e 9 31 5663
e 9 67 5664
e 9 68 5665
e 9 69 5666
e 9 70 5667
e 9 71 5668
e 9 72 5669
e 9 73 5670
e 9 74 5671
e 9 75 5672
e 9 76 5673
e 9 77 5674
e 9 78 5675
e 9 79 5676
e 9 80 5677
e 9 1 5678
e 9 81 5679
e 9 82 5680
e 9 83 5681
e 9 84 5682
e 9 85 5683
e 9 86 5684
e 9 87 5685
e 9 88 5686
e 9 89 5687
e 9 90 5688
e 9 91 5689
e 9 92 5690
e 9 92 2211
e 9 93 5691
e 9 94 5692
e 9 95 5693
e 9 96 5694
e 9 97 5695
e 9 98 5696
e 25 1 5697
e 25 99 5698
e 25 100 5699
e 25 101 5700
e 25 44 3620
e 25 102 5701
e 99 1 5702
e 99 103 5703
e 99 104 5704
e 105 25 2542
e 105 1 5705
e 105 1 5706
e 105 106 158
e 105 107 5707
e 105 108 1454
e 105 100 5708
e 105 101 5709
e 105 109 2543
e 105 13 5710
e 105 13 5711
e 105 110 5712
e 105 44 3624
e 105 102 5713
e 105 102 5714
e 105 111 5715
e 105 112 526
e 105 113 5716
e 105 114 5717
e 105 115 151
e 105 116 5718
e 117 20 5719
e 117 1 5720
e 117 31 5721
e 31 99 5722
e 31 118 5723
e 31 119 5724
e 31 120 5725
e 31 121 5726
e 31 122 5727
e 31 123 5728
e 31 123 5729
e 31 124 1852
e 31 125 5730
e 31 126 5731
e 31 127 5732
e 31 4 687
e 31 4 688
e 31 4 689
e 31 128 5733
e 31 26 1140
e 31 26 3990
e 31 129 5734
e 31 130 3985
e 31 131 3571
e 31 100 3572
e 31 132 5735
e 31 133 5736
e 31 134 5737
e 31 134 5738
e 31 135 5739
e 31 135 5740
e 31 136 5741
e 31 22 1850
e 31 137 5742
e 118 31 5743
e 118 44 5744
e 138 118 5745
e 139 118 5746
e 140 141 5747
e 140 142 5748
e 142 143 5749
e 142 144 5750
e 142 145 5751
e 143 3 5752
e 144 146 5753
e 145 9 2528
e 145 147 2529
e 147 9 2495
e 124 148 5754
e 124 149 2331
e 124 150 5755
e 124 4 52
e 124 151 59
e 124 152 58
e 124 153 5756
e 124 22 56
e 124 154 5757
e 124 155 5758
e 124 31 53
e 124 156 5759
e 124 157 5760
e 148 9 367
e 148 158 5761
e 149 159 5762
e 149 160 5763
e 149 161 5764
e 149 161 5765
e 149 162 5766
e 149 163 5767
e 149 151 196
e 149 124 3235
e 149 164 5768
e 149 165 5769
e 149 23 5770
e 150 166 5771
e 150 167 5772
e 159 1 5773
e 159 13 5774
e 159 97 5775
e 159 113 5776
e 167 1 5777
e 167 168 5778
e 168 1 5779
e 168 105 5780
e 108 107 5781
e 108 44 350
e 108 98 5782
e 169 4 5783
e 169 4 5784
e 169 97 5785
e 169 9 5786
e 169 32 5787
e 97 8 3193
e 97 170 5788
e 97 13 5789
e 97 171 5790
e 101 97 5791
e 101 100 5792
e 101 13 5793
e 101 135 5794
e 101 172 5795
e 100 3 5796
e 100 14 5797
e 151 101 5798
e 151 173 5799
e 151 172 5800
e 151 159 5801
e 151 174 5802
e 26 9 22
e 13 175 5803
e 13 176 2281
e 13 177 5804
e 13 178 5805
e 13 1 5806
e 13 13 5807
e 13 179 5808
e 13 180 5464
e 13 106 5809
e 13 181 5810
e 13 19 5811
e 13 182 5812
e 13 182 5813
e 13 183 5814
e 13 128 5815
e 13 184 5816
e 13 185 5817
e 13 44 5818
e 175 186 5819
e 175 102 5820
e 175 13 5821
e 176 180 108
e 176 187 1817
e 176 188 5822
e 176 189 5823
e 176 190 5824
e 176 191 114
e 186 102 5825
e 186 102 5826
e 102 180 5827
e 102 192 5828
e 102 193 5829
e 102 187 5830
e 102 194 5831
e 102 195 5832
e 102 196 5833
e 102 197 5834
e 102 190 5835
e 102 198 5836
e 102 189 5837
e 102 199 5838
e 102 25 5839
e 102 106 5840
e 102 200 5841
e 109 180 5842
e 6 19 5843
e 6 182 5844
e 161 201 5845
e 161 97 5846
e 161 202 5847
e 161 203 5848
e 161 98 5849
e 161 204 5850
e 161 205 5851
e 161 22 5852
e 161 206 5853
e 162 4 5854
e 162 207 5855
e 98 44 5856
e 98 4 5857
e 98 4 5858
e 98 9 5859
e 98 31 5860
e 207 4 5861
e 207 8 5862
e 44 55 5863
e 44 100 5864
e 44 13 5865
e 44 175 3695
e 44 208 5866
e 44 209 5867
e 210 4 2834
e 210 31 5868
e 119 3 5869
e 8 9 313
e 8 98 5870
e 8 107 5871
e 30 4 5872
e 30 3 5873
e 30 211 5874
e 30 1 5875
e 30 30 5876
e 30 212 5877
e 30 22 2359
e 129 97 5878
e 129 13 5879
e 129 12 5880
e 129 44 5881
e 129 116 5882
e 129 1 5883
e 129 1 5884
e 129 4 2132
e 129 102 5885
e 177 189 5886
e 177 213 5887
e 178 214 5888
e 215 13 5889
e 215 13 5890
e 215 216 5891
e 214 217 5892
e 214 218 5893
e 219 215 5894
e 220 129 5895
e 220 13 5896
e 220 221 5897
e 153 118 5898
e 222 152 5899
e 222 148 5900
e 223 148 5901
e 223 26 3827
e 223 4 671
e 223 30 5902
e 224 118 5903
e 121 103 5904
e 122 225 5905
e 212 121 5906
e 212 122 5907
e 212 4 5908
e 212 226 5909
e 212 227 5910
e 212 22 5911
e 228 118 5912
e 228 9 5913
e 228 229 5914
e 230 4 1430
e 230 98 5915
e 231 4 5916
e 231 4 5917
e 231 232 5918
e 231 233 5919
e 232 4 2985
e 232 4 5920
e 232 8 5921
e 232 234 539
e 235 4 2650
e 235 93 5922
e 93 55 5923
e 236 4 5924
e 236 237 5925
e 236 238 5926
e 237 4 5927
e 237 239 5928
e 237 211 5929
e 239 9 5930
