t # 0
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 6
v 7 7
v 8 8
v 9 9
v 10 10
v 11 11
v 12 12
v 13 13
v 14 14
v 15 15
v 16 16
v 17 17
v 18 18
v 19 19
v 20 20
v 21 21
v 22 22
v 23 23
v 24 24
v 25 25
v 26 26
v 27 27
v 28 28
v 29 29
v 30 30
v 31 31
v 32 32
v 33 33
v 34 34
v 35 35
v 36 36
v 37 37
v 38 38
v 39 39
v 40 40
v 41 41
v 42 42
v 43 43
v 44 44
v 45 45
v 46 46
v 47 47
v 48 48
v 49 49
v 50 50
v 51 51
v 52 52
v 53 53
v 54 54
v 55 55
v 56 56
v 57 57
v 58 58
v 59 59
v 60 60
v 61 61
v 62 62
v 63 63
v 64 64
e 232 4 1797
e 232 92 5608
e 232 174 5609
e 232 29 5610
e 232 178 1792
e 234 5 1996
e 234 51 5611
e 235 236 5612
e 235 174 5613
e 237 238 5614
e 237 239 5615
e 238 240 5616
e 238 212 5617
e 239 241 5618
e 239 238 5619
e 241 242 5620
e 113 243 5621
e 113 244 5622
e 113 245 5623
e 246 4 744
e 243 133 5624
e 243 247 5625
e 243 163 5626
e 243 248 5627
e 243 249 5628
e 243 8 5629
e 243 250 5630
e 243 112 5631
e 243 193 5632
e 244 163 5633
e 244 251 5634
e 247 248 128
e 229 174 5635
e 229 252 5636
e 248 174 109
e 248 253 116
e 248 254 110
e 248 249 2126
e 248 250 199
e 248 8 5637
e 163 255 5638
e 163 147 5639
e 251 163 5640
e 251 92 5641
e 256 4 5642
e 256 163 5643
e 256 241 5644
e 171 5 88
e 82 171 5266
e 82 5 482
e 257 163 5645
e 257 92 5646
e 258 241 5647
e 258 248 5648
e 230 184 5649
e 230 259 5650
e 215 5 3256
e 215 11 5651
e 94 4 5652
e 94 163 5653
e 94 247 5654
e 96 163 5655
e 191 29 5656
e 192 191 5657
e 260 192 5658
e 121 167 5659
e 121 130 5660
e 121 261 5661
e 167 5 5662
e 261 112 5663
e 122 134 5664
e 122 92 5665
e 122 92 5666
e 122 262 5667
e 122 215 5668
e 122 105 5669
e 134 167 5670
e 134 263 5671
e 134 198 5672
e 134 120 5673
e 264 4 2338
e 264 265 5674
e 265 97 5675
e 265 266 5676
e 97 5 5677
e 97 197 5678
e 97 29 5679
e 266 167 5680
e 115 133 5681
e 115 136 5682
e 194 97 5683
e 194 126 5684
e 267 138 5685
e 139 112 5686
e 139 211 5687
e 139 268 5688
e 268 211 5689
e 268 269 5690
e 268 270 5691
e 269 5 5692
e 271 272 5693
e 272 163 5694
e 272 115 5695
e 164 163 5696
e 164 225 5697
e 164 273 5698
e 225 5 610
e 273 274 5699
e 275 115 5700
e 275 51 5701
e 275 146 5702
e 276 98 5703
e 276 277 5704
e 227 5 5705
e 278 4 476
e 278 12 477
e 279 98 5706
e 279 98 2029
e 280 167 5707
e 280 281 5708
e 280 147 5709
e 281 10 5710
e 282 134 5711
e 283 105 5712
e 283 284 5713
e 283 189 5714
e 283 92 5715
e 285 91 5716
e 285 163 5717
e 285 286 5718
e 287 213 5719
e 287 288 5720
e 100 289 5721
e 290 100 5722
e 262 291 5723
e 292 291 5724
e 293 4 5725
e 293 294 5726
e 295 29 5727
e 295 103 5728
e 102 296 5729
e 123 147 5730
e 297 112 2233
e 297 122 5731
e 297 143 5732
e 204 11 5733
e 298 112 5734
e 298 299 5735
e 298 297 5736
e 299 300 5737
e 300 147 5738
e 300 143 5739
e 218 301 5740
e 218 208 5741
e 302 217 5742
e 302 303 5743
e 304 297 5744
e 277 110 326
e 277 305 5745
e 305 107 5746
e 306 307 5747
e 306 178 5748
e 306 303 5749
e 307 5 5750
e 303 4 5751
e 303 178 5752
e 303 186 5753
e 308 4 5754
e 308 309 5755
e 309 310 5756
t # 29
v 0 121
v 1 9
v 2 43
v 3 208
v 4 388
v 5 6
v 6 347
v 7 1997
v 8 74
v 9 1553
v 10 54
v 11 4
v 12 136
v 13 1998
v 14 1999
v 15 2000
v 16 2001
v 17 2002
v 18 440
v 19 1528
v 20 293
v 21 334
v 22 340
v 23 341
v 24 342
v 25 343
v 26 344
v 27 963
v 28 40
v 29 77
v 30 1221
v 31 2003
v 32 583
v 33 1101
v 34 2004
v 35 2005
v 36 58
v 37 1555
v 38 1312
v 39 239
v 40 931
v 41 510
v 42 65
v 43 1533
v 44 1531
v 45 45
v 46 349
v 47 288
v 48 289
v 49 2006
v 50 110
v 51 1532
v 52 22
v 53 1556
v 54 2007
v 55 373
v 56 451
v 57 16
v 58 1557
v 59 10
v 60 1549
v 61 346
v 62 1157
v 63 386
v 64 171
v 65 194
v 66 82
v 67 107
v 68 2008
v 69 2009
v 70 0
v 71 1052
v 72 1874
v 73 44
v 74 24
v 75 25
v 76 862
v 77 2010
v 78 21
v 79 200
v 80 291
v 81 2011
v 82 2012
v 83 1
v 84 2013
v 85 374
v 86 2014
v 87 412
v 88 2015
v 89 230
v 90 1846
v 91 417
v 92 1377
v 93 2016
v 94 183
v 95 32
v 96 2017
v 97 123
v 98 391
v 99 283
v 100 392
v 101 201
v 102 59
e 0 1 177
e 0 0 5757
e 0 2 5758
e 0 3 5759
e 0 4 5760
e 1 5 37
e 1 6 4049
e 1 7 5761
e 1 8 1607
e 2 5 1996
e 3 9 4158
e 4 10 1200
e 4 11 1199
e 4 12 5762
e 5 13 5763
e 5 14 5764
e 5 15 5765
e 5 5 5766
e 5 16 5767
e 5 17 5768
e 5 18 791
e 5 19 4060
e 5 20 1263
e 5 2 4061
e 5 21 568
e 5 22 574
e 5 23 575
e 5 24 576
e 5 25 577
e 5 26 578
e 11 12 4163
e 11 12 5769
e 11 8 5770
e 11 27 5771
e 12 28 4070
e 12 29 598
e 12 30 4068
e 12 31 5772
e 28 32 1120
e 28 33 4130
e 28 34 5773
e 28 35 5774
e 28 36 5775
e 37 4 5776
e 37 38 4165
e 38 39 4166
e 38 40 4167
e 38 41 5777
e 38 42 5778
e 43 10 4168
e 43 44 4169
e 44 10 4170
e 44 45 4171
e 44 1 5779
e 45 6 2441
e 45 46 592
e 47 1 476
e 47 48 478
e 48 49 5780
e 50 43 4078
e 50 51 4077
e 50 51 5781
e 50 52 1725
e 51 53 4173
e 51 1 5782
e 51 54 5783
e 52 55 5784
e 52 56 5785
e 52 38 5786
e 52 57 5787
e 52 11 1011
e 53 12 4178
e 53 58 4179
e 54 59 5788
e 54 60 5789
e 58 61 4180
e 62 1 2593
e 60 63 4146
e 60 45 5790
e 55 10 5791
e 55 11 5792
e 55 11 5793
e 55 36 648
e 64 11 4542
e 64 65 2162
e 64 65 2161
e 64 12 2165
e 64 12 5794
e 56 41 5795
e 56 65 5796
e 56 11 5797
e 57 52 5798
e 57 11 5799
e 41 45 5800
e 42 10 4633
e 42 11 3987
e 42 66 5801
e 42 57 5802
e 67 11 5803
e 67 10 253
e 67 4 1623
e 68 52 5804
e 68 1 5805
e 68 11 5806
e 69 59 5807
e 69 11 5808
e 69 64 5809
e 69 70 5810
e 70 10 392
e 70 36 2281
e 70 48 5811
e 36 71 5812
e 36 72 5813
e 73 36 3758
e 74 73 842
e 74 36 3721
e 74 75 522
e 74 61 5814
e 76 77 5815
e 76 78 5816
e 76 79 5817
e 76 80 5818
e 77 48 5819
e 77 81 5820
e 77 70 5821
e 77 82 5822
e 77 49 5823
e 78 83 23
e 78 84 5824
e 78 85 5825
e 78 86 5826
e 78 87 741
e 88 81 5827
e 84 10 5828
e 84 89 5829
e 84 28 5830
e 84 90 5831
e 86 91 5832
e 92 36 4036
e 92 83 4035
e 92 1 4974
e 79 83 326
e 79 93 5833
e 79 94 5834
e 80 95 814
e 80 36 5835
e 93 1 5836
e 93 36 5837
e 93 36 5838
e 71 59 5839
e 72 96 5840
e 97 5 331
e 97 98 699
e 97 99 700
e 99 100 701
e 101 97 677
e 101 97 678
e 101 5 679
e 101 102 680
e 102 5 88
t # 30
v 0 121
v 1 9
v 2 65
v 3 42
v 4 6
v 5 2018
v 6 1011
v 7 1346
v 8 4
v 9 59
v 10 671
v 11 2019
v 12 433
v 13 2020
v 14 2021
v 15 271
v 16 2022
v 17 2023
v 18 1925
v 19 267
v 20 309
v 21 32
v 22 194
v 23 2024
v 24 2025
v 25 2026
v 26 318
v 27 955
v 28 947
v 29 89
v 30 22
v 31 1098
v 32 1326
v 33 851
v 34 84
v 35 1766
v 36 107
v 37 260
v 38 2027
v 39 2028
v 40 170
v 41 37
v 42 1297
v 43 889
v 44 54
v 45 118
v 46 261
v 47 856
v 48 2029
v 49 2006
v 50 1498
v 51 249
v 52 1571
v 53 1059
v 54 2030
v 55 549
v 56 2031
v 57 2032
v 58 369
v 59 1118
v 60 2033
v 61 113
v 62 20
v 63 34
v 64 172
v 65 1
v 66 515
v 67 534
v 68 1321
v 69 2034
v 70 2035
v 71 862
v 72 46
v 73 527
v 74 526
v 75 48
v 76 49
v 77 288
v 78 289
v 79 2036
v 80 265
v 81 27
v 82 1214
v 83 2037
v 84 1157
v 85 2038
v 86 2039
v 87 1072
v 88 354
v 89 2040
v 90 248
v 91 2041
v 92 2042
v 93 2043
v 94 2044
v 95 913
v 96 111
v 97 2045
v 98 1741
v 99 1026
v 100 45
v 101 2046
v 102 86
v 103 256
v 104 1403
v 105 1255
v 106 948
v 107 7
v 108 24
v 109 44
v 110 25
v 111 162
v 112 1085
v 113 2047
v 114 345
v 115 1989
v 116 2048
v 117 1978
v 118 1249
v 119 2049
v 120 2050
v 121 40
v 122 989
v 123 2051
v 124 2052
v 125 1279
v 126 911
v 127 2053
v 128 2054
v 129 537
v 130 123
v 131 383
v 132 979
v 133 468
v 134 1246
e 0 1 177
e 0 2 5841
e 0 3 179
e 1 4 37
e 1 5 5842
e 1 6 5843
e 2 1 379
e 2 1 5844
e 2 7 4362
e 2 8 3056
e 2 9 5845
e 4 10 1313
e 4 11 5846
e 4 12 781
e 4 13 5847
e 4 14 5848
e 4 15 782
e 4 16 5849
e 4 17 5850
e 4 18 5431
e 7 8 5851
e 19 1 443
e 19 1 513
e 19 20 514
e 19 21 5852
e 19 22 2453
e 8 4 5
e 8 8 5853
e 8 23 5854
e 24 7 5855
e 25 24 5856
e 26 7 5857
e 27 3 4216
e 27 28 1821
e 28 4 1808
e 29 30 1916
e 29 2 5858
e 29 31 5859
e 29 32 5860
e 29 33 5861
e 29 34 5862
e 29 35 5863
e 30 36 1085
e 30 36 4351
e 30 37 4350
e 30 38 5864
e 30 39 5865
e 30 40 5866
e 30 41 5867
e 30 42 5868
e 30 43 5869
e 30 8 1011
e 36 44 253
e 36 45 5870
e 36 46 5871
e 36 43 1634
e 37 47 5332
e 37 48 5872
e 37 49 5873
e 45 50 5874
e 50 47 5875
e 50 51 3978
e 50 52 5876
e 51 53 5877
e 51 54 5878
e 52 44 5879
e 52 55 5880
e 56 54 5881
e 48 47 5882
e 48 57 5883
e 58 47 5884
e 58 59 5885
e 59 60 5886
e 59 61 5887
e 59 62 5888
e 59 1 2425
e 60 63 5889
e 61 1 5890
e 64 65 370
e 64 66 5891
e 66 67 5892
e 67 68 5893
e 67 30 5894
e 67 69 5895
e 67 70 5896
e 68 4 3390
e 71 72 5897
e 71 73 5898
e 72 1 4040
e 73 1 2097
e 73 74 5899
e 73 75 5900
e 76 72 73
e 74 1 1756
e 74 1 5901
e 77 1 476
e 77 60 5902
e 77 78 478
e 79 60 5903
e 80 73 5904
e 31 1 2357
e 31 30 5905
e 31 81 5906
e 9 6 5907
e 82 9 5908
e 78 83 5909
e 84 1 5910
e 84 85 5911
e 86 84 5912
e 87 1 5913
e 87 1 5914
e 87 88 5915
e 88 4 610
e 88 89 5916
e 43 87 5917
e 43 50 5918
e 43 90 5919
e 43 91 5920
e 43 92 5921
e 43 93 5922
e 43 69 5923
e 43 94 5924
e 43 95 5925
e 96 97 5926
e 96 36 5927
e 97 98 5928
e 97 99 5929
e 98 100 5930
e 98 100 5931
e 99 1 5932
e 99 101 5933
e 101 102 5934
e 103 99 5935
e 103 99 5936
e 103 104 5937
e 46 21 5938
e 46 105 5939
e 105 1 5940
e 105 1 3293
e 32 106 5941
e 32 107 5942
e 32 44 5943
e 33 35 5944
e 106 98 5945
e 106 1 5946
e 106 107 5947
e 108 106 5948
e 108 109 842
e 108 110 522
e 109 106 5949
e 109 90 5950
e 35 111 5951
e 35 112 5952
e 35 113 5953
e 35 44 5954
e 35 114 5955
e 35 115 5956
e 35 7 5957
e 111 21 3783
e 111 90 5958
e 111 30 5959
e 112 32 5960
e 42 21 5961
e 42 52 5962
e 91 116 5963
e 116 55 5964
e 23 55 5965
e 117 8 5966
e 92 70 5967
e 93 92 5968
e 93 118 5969
e 118 119 5970
e 120 36 5971
e 120 44 5972
e 120 65 5973
e 120 121 5974
e 121 38 5975
e 121 39 5976
e 122 121 5977
e 122 70 5978
e 34 123 5979
e 34 117 5980
e 124 117 5981
e 114 125 3197
e 115 126 5982
e 127 115 5983
e 127 34 5984
e 128 7 5985
e 129 130 5986
e 129 69 5987
e 130 4 331
e 94 8 5988
e 131 43 5989
e 132 69 5990
e 133 129 5991
e 133 44 2529
e 133 69 5992
e 133 134 5993
t # 31
v 0 121
v 1 9
v 2 111
v 3 6
v 4 28
v 5 139
v 6 48
v 7 7
v 8 1523
v 9 54
v 10 4
v 11 2055
v 12 74
v 13 59
v 14 2056
v 15 2057
v 16 1520
v 17 1
v 18 1521
v 19 2058
v 20 2059
v 21 2060
v 22 2061
v 23 334
v 24 2062
v 25 2063
v 26 683
v 27 750
v 28 1998
v 29 1999
v 30 440
v 31 1528
v 32 43
v 33 218
v 34 45
v 35 2064
v 36 1524
v 37 1525
v 38 1526
v 39 1527
v 40 2065
v 41 339
v 42 340
v 43 341
v 44 342
v 45 343
v 46 344
v 47 201
v 48 70
v 49 1447
v 50 2066
v 51 32
v 52 22
v 53 123
v 54 58
v 55 65
v 56 2067
v 57 2068
v 58 2069
v 59 25
v 60 2070
v 61 2071
v 62 2072
v 63 20
v 64 2073
v 65 2074
v 66 2075
v 67 1295
v 68 1753
v 69 138
v 70 2076
v 71 1076
v 72 2077
v 73 865
v 74 2078
v 75 2079
v 76 2080
v 77 145
v 78 410
v 79 2081
v 80 1491
v 81 84
v 82 2082
v 83 2083
v 84 528
v 85 2084
v 86 321
v 87 2085
v 88 2086
v 89 2087
v 90 2088
v 91 1785
v 92 1347
v 93 2089
v 94 2090
v 95 256
v 96 894
v 97 2091
v 98 525
v 99 1603
v 100 1377
v 101 411
v 102 220
v 103 289
v 104 1167
v 105 2092
v 106 2093
v 107 0
v 108 107
v 109 2094
v 110 102
v 111 1317
v 112 10
v 113 531
v 114 2095
v 115 2096
v 116 864
v 117 2006
v 118 998
v 119 2097
v 120 190
v 121 2098
v 122 585
v 123 34
v 124 2099
v 125 354
v 126 110
v 127 1086
v 128 358
v 129 2100
v 130 2101
v 131 2102
v 132 2103
v 133 1809
v 134 291
v 135 250
v 136 2104
v 137 862
v 138 89
v 139 2105
v 140 146
v 141 261
v 142 239
v 143 2106
v 144 2107
v 145 2108
v 146 2109
v 147 1734
v 148 67
v 149 2110
v 150 1260
v 151 2111
v 152 1955
v 153 1318
v 154 615
v 155 80
v 156 1220
v 157 275
v 158 37
v 159 55
v 160 394
v 161 1758
v 162 2112
v 163 955
v 164 947
v 165 2113
v 166 171
v 167 136
v 168 1221
v 169 2114
v 170 527
v 171 2115
v 172 1535
v 173 72
v 174 576
v 175 369
v 176 326
v 177 584
v 178 357
v 179 21
v 180 2116
v 181 2117
v 182 2118
v 183 2119
v 184 2120
v 185 159
v 186 397
v 187 105
v 188 2121
v 189 1663
v 190 293
v 191 40
v 192 1417
v 193 172
v 194 267
v 195 194
v 196 443
v 197 2122
v 198 302
v 199 2123
v 200 1037
v 201 2124
v 202 284
v 203 83
v 204 2125
v 205 2126
v 206 2127
v 207 417
v 208 409
v 209 325
v 210 1155
v 211 2128
v 212 1860
v 213 351
v 214 2129
v 215 2130
v 216 155
v 217 2131
v 218 16
v 219 2132
v 220 391
v 221 283
v 222 392
e 0 1 177
e 0 2 5994
e 1 3 37
e 1 4 5369
e 1 5 558
e 1 6 1613
e 1 7 5995
e 1 8 5996
e 1 9 4348
e 1 10 5997
e 1 11 5998
e 1 12 1607
e 1 13 340
e 2 1 5999
e 2 14 6000
e 3 15 6001
e 3 16 4051
e 3 17 4052
e 3 18 4053
e 3 19 6002
e 3 20 6003
e 3 21 6004
e 3 22 6005
e 3 23 568
e 3 8 4055
e 3 24 6006
e 3 25 6007
e 3 26 6008
e 3 27 6009
e 3 28 5763
e 3 29 5764
e 3 30 791
e 3 31 4060
e 3 32 6010
e 3 33 354
e 3 34 1347
e 3 35 6011
e 3 36 4056
e 3 37 4057
e 3 38 4058
e 3 39 4059
e 3 40 6012
e 3 41 573
e 3 42 574
e 3 43 575
e 3 44 576
e 3 45 577
e 3 46 578
e 47 1 3676
e 47 1 3677
e 47 48 6013
e 47 49 6014
e 47 50 6015
e 47 51 329
e 47 52 4911
e 47 53 677
e 47 53 678
e 47 3 679
e 47 13 680
e 14 51 6016
e 14 54 6017
e 14 55 6018
e 51 56 6019
e 51 57 6020
e 51 58 6021
e 54 59 6022
e 54 60 6023
e 55 51 620
e 55 61 6024
e 55 1 379
e 55 62 6025
e 55 63 6026
e 64 54 6027
e 61 65 6028
e 61 66 6029
e 65 51 6030
e 66 3 6031
e 66 7 6032
e 4 12 152
e 67 1 6033
e 67 66 6034
e 68 66 6035
e 69 66 6036
e 69 7 3606
e 69 70 6037
e 71 72 6038
e 71 17 6039
e 72 48 6040
e 72 56 6041
e 73 74 6042
e 73 75 6043
e 74 7 6044
e 75 74 6045
e 75 1 6046
e 76 1 6047
e 76 77 6048
e 77 1 225
e 77 78 6049
e 77 79 6050
e 77 54 6051
e 78 80 6052
e 81 82 6053
e 81 83 6054
e 81 51 728
e 81 84 6055
e 81 63 6056
e 82 5 6057
e 83 82 6058
e 83 85 6059
e 85 1 6060
e 86 1 552
e 87 1 6061
e 87 88 6062
e 87 89 6063
e 88 1 6064
e 88 90 6065
e 89 88 6066
e 89 9 6067
e 90 91 6068
e 92 90 6069
e 92 1 6070
e 92 93 6071
e 93 5 6072
e 49 94 6073
e 95 1 6074
e 95 52 6075
e 95 63 6076
e 52 96 6077
e 52 97 6078
e 52 98 988
e 52 99 6079
e 52 100 6080
e 52 101 6081
e 52 102 407
e 52 10 30
e 52 103 1055
e 52 34 123
e 96 104 6082
e 97 105 6083
e 97 106 6084
e 104 105 6085
e 107 51 614
e 107 108 6086
e 108 109 6087
e 108 47 6088
e 108 110 6089
e 108 111 6090
e 108 112 6091
e 108 113 6092
e 108 63 157
e 108 9 253
e 108 108 6093
e 108 114 6094
e 108 115 6095
e 108 116 6096
e 108 117 6097
e 109 118 6098
e 109 1 6099
e 109 119 6100
e 109 120 6101
e 109 121 6102
e 119 1 6103
e 120 1 6104
e 120 1 6105
e 120 122 6106
e 120 17 6107
e 121 123 6108
e 124 118 6109
e 124 125 6110
e 125 3 610
e 126 118 6111
e 126 52 1725
e 126 52 5504
e 126 54 160
e 126 127 6112
e 126 128 6113
e 126 129 6114
e 98 11 6115
e 98 1 6116
e 98 1 6117
e 98 130 6118
e 99 131 6119
e 11 132 6120
e 11 12 6121
e 11 1 6122
e 133 98 6123
e 133 99 6124
e 134 119 6125
e 134 9 813
e 135 107 6126
e 136 135 6127
e 137 138 6128
e 137 108 4754
e 138 139 6129
e 140 108 6130
e 140 141 6131
e 84 34 6132
e 84 142 6133
e 84 143 6134
e 34 9 6135
e 34 144 6136
e 145 84 6137
e 146 63 6138
e 146 51 6139
e 146 147 6140
e 146 148 6141
e 146 149 6142
e 146 150 6143
e 147 151 6144
e 148 152 6145
e 149 51 6146
e 149 57 6147
e 149 153 6148
e 149 154 6149
e 153 57 6150
e 154 155 6151
e 156 155 6152
e 156 157 6153
e 158 155 6154
e 158 3 6155
e 158 51 6156
e 113 51 6157
e 113 100 6158
e 113 159 6159
e 100 1 4974
e 100 1 6160
e 100 9 6161
e 100 160 6162
e 32 3 1996
e 161 1 4915
e 161 162 6163
e 163 162 6164
e 163 51 6165
e 163 32 6166
e 163 164 1822
e 163 165 6167
e 166 10 4542
e 166 10 4543
e 166 167 2165
e 166 1 261
e 166 1 262
e 166 1 6168
e 166 11 6169
e 166 11 6170
e 167 168 4068
e 169 63 6171
e 170 17 6172
e 170 171 6173
e 170 172 6174
e 170 173 6175
e 170 63 6176
e 170 79 6177
e 170 174 6178
e 171 17 6179
e 171 108 6180
e 172 17 4114
e 172 17 6181
e 172 54 6182
e 172 51 6183
e 172 6 6184
e 159 17 6185
e 159 175 2549
e 175 51 4437
e 176 54 6186
e 176 51 6187
e 177 176 6188
e 177 51 6189
e 178 17 611
e 178 179 6190
e 178 101 6191
e 178 63 6192
e 178 1 613
e 179 1 738
e 179 54 927
e 179 180 6193
e 180 52 6194
e 180 1 6195
e 127 1 6196
e 127 181 6197
e 127 74 6198
e 160 182 6199
e 181 1 6200
e 181 180 6201
e 181 34 6202
e 183 181 6203
e 183 9 6204
e 184 181 6205
e 184 1 6206
e 184 185 6207
e 186 126 6208
e 128 17 617
e 128 108 6209
e 128 51 6210
e 115 187 6211
e 115 51 6212
e 188 115 6213
e 129 52 6214
e 129 51 6215
e 129 189 6216
e 103 190 6217
e 141 51 5938
e 141 172 6218
e 191 108 5041
e 191 55 6219
e 116 17 6220
e 116 7 6221
e 116 98 6222
e 130 1 6223
e 130 192 6224
e 130 193 6225
e 194 1 443
e 194 17 444
e 194 195 2453
e 192 17 6226
e 193 1 6227
e 193 196 3015
e 197 196 6228
e 197 11 6229
e 198 11 6230
e 199 11 6231
e 199 200 6232
e 62 122 6233
e 122 17 6234
e 201 122 6235
e 13 3 88
e 13 202 471
e 202 3 482
e 203 51 6236
e 203 204 6237
e 203 63 6238
e 203 205 6239
e 204 51 6240
e 204 206 6241
e 205 207 6242
e 206 7 6243
e 206 6 6244
e 208 17 735
e 208 170 6245
e 79 209 6246
e 174 79 6247
e 174 77 6248
e 174 94 6249
e 209 7 6250
e 60 79 6251
e 60 210 6252
e 60 211 6253
e 60 157 6254
e 210 212 6255
e 211 1 6256
e 211 213 6257
e 212 214 6258
e 215 60 6259
e 216 1 272
e 216 164 6260
e 164 3 1808
e 217 51 6261
e 217 218 6262
e 218 219 6263
e 53 3 331
e 53 220 699
e 53 221 700
e 221 222 701
t # 32
v 0 121
v 1 9
v 2 562
v 3 42
v 4 6
v 5 54
v 6 32
v 7 2133
v 8 388
v 9 20
v 10 70
v 11 394
v 12 2134
v 13 1613
v 14 1614
v 15 217
v 16 218
v 17 1615
v 18 555
v 19 2135
v 20 22
v 21 583
v 22 1610
v 23 1389
v 24 1346
v 25 2136
v 26 2137
v 27 1265
v 28 246
v 29 2138
v 30 862
v 31 1360
v 32 45
v 33 831
v 34 1631
v 35 417
v 36 1604
e 0 1 177
e 0 2 6264
e 0 3 4966
e 0 3 180
e 1 4 37
e 1 5 4348
e 1 6 4349
e 2 7 6265
e 2 8 6266
e 2 9 6267
e 2 10 6268
e 3 11 6269
e 3 1 185
e 4 12 6270
e 4 13 4359
e 4 14 4360
e 4 15 1243
e 4 16 1244
e 4 17 4361
e 8 18 6271
e 11 19 6272
e 20 2 6273
e 20 21 6274
e 20 22 4354
e 20 1 581
e 21 10 6275
e 23 21 6276
e 23 24 6277
e 23 25 6278
e 24 26 6279
e 27 26 6280
e 27 28 6281
e 29 24 6282
e 29 5 6283
e 30 31 4376
e 30 20 3329
e 31 15 4446
e 31 32 4447
e 15 4 475
e 32 33 4448
e 32 34 4449
e 22 35 4450
e 36 1 4336
t # 33
v 0 22
v 1 121
v 2 428
v 3 42
v 4 251
v 5 2139
v 6 24
v 7 2044
v 8 1754
v 9 2140
v 10 279
v 11 9
v 12 394
v 13 6
v 14 139
v 15 2141
v 16 2142
v 17 424
v 18 2143
v 19 642
v 20 2144
v 21 284
v 22 217
v 23 2145
v 24 2146
v 25 2147
v 26 830
v 27 2148
v 28 326
v 29 2149
v 30 2150
v 31 1
v 32 1155
v 33 2151
v 34 2152
v 35 45
v 36 1512
v 37 54
v 38 1157
v 39 70
v 40 2153
v 41 159
v 42 388
v 43 25
v 44 72
v 45 615
v 46 547
v 47 544
v 48 1146
v 49 1491
v 50 51
v 51 27
v 52 936
v 53 880
v 54 2154
v 55 161
v 56 194
v 57 89
v 58 2119
v 59 2079
v 60 2155
v 61 2156
v 62 1809
v 63 183
v 64 266
v 65 28
v 66 74
v 67 321
v 68 0
v 69 186
v 70 58
v 71 246
v 72 519
v 73 1771
v 74 2157
v 75 65
v 76 418
v 77 2158
v 78 7
v 79 110
v 80 2159
v 81 2160
v 82 2161
v 83 2162
v 84 1983
v 85 931
v 86 1033
v 87 1943
v 88 398
v 89 331
v 90 73
v 91 75
v 92 80
v 93 302
v 94 40
v 95 1623
v 96 2163
v 97 1184
v 98 1328
v 99 2164
v 100 2165
v 101 87
v 102 111
v 103 601
v 104 172
v 105 2166
v 106 201
v 107 2167
v 108 2168
v 109 2169
v 110 2170
v 111 2171
v 112 1317
v 113 2172
v 114 123
v 115 107
v 116 2173
e 0 1 490
e 0 1 5440
e 0 2 773
e 0 3 6284
e 0 4 409
e 0 5 6285
e 0 6 26
e 0 6 27
e 0 7 6286
e 0 8 6287
e 0 9 6288
e 0 10 6289
e 1 11 177
e 3 12 6269
e 11 13 37
e 11 14 558
e 13 15 6290
e 13 16 6291
e 13 17 765
e 13 18 6292
e 13 18 6293
e 13 19 1251
e 13 20 6294
e 13 21 4665
e 13 22 6295
e 13 22 1243
e 13 23 6296
e 13 24 6297
e 13 25 6298
e 13 26 6299
e 12 27 6300
e 28 29 6301
e 28 11 544
e 28 30 6302
e 28 31 4150
e 29 11 6303
e 29 32 6304
e 33 34 6305
e 33 35 6306
e 34 36 6307
e 36 37 6308
e 38 39 6309
e 38 40 6310
e 38 41 6311
e 40 37 6312
e 4 42 6313
e 4 11 6314
e 4 39 6315
e 4 43 6316
e 4 44 6317
e 5 42 6318
e 5 45 6319
e 42 46 4980
e 42 47 1205
e 48 46 6320
e 48 37 2569
e 48 49 3955
e 50 42 6321
e 50 51 6322
e 45 52 6323
e 45 53 6324
e 52 54 6325
e 55 52 6326
e 55 56 6327
e 57 4 6328
e 57 4 6329
e 43 37 6330
e 58 11 6331
e 59 4 6332
e 6 60 6333
e 6 61 6334
e 6 43 522
e 6 62 6335
e 7 60 6336
e 7 11 6337
e 7 63 6338
e 7 64 6339
e 60 65 6340
e 61 60 6341
e 62 60 6342
e 65 66 152
e 67 11 552
e 67 37 6343
e 8 68 6344
e 8 11 4891
e 9 37 6345
e 9 11 6346
e 9 69 6347
e 68 11 752
e 68 70 2281
e 68 37 392
e 68 71 6348
e 72 69 6349
e 72 37 6350
e 72 73 6351
e 74 75 6352
e 74 31 6353
e 75 76 6354
e 75 77 6355
e 77 78 6356
e 79 74 6357
e 79 70 160
e 79 80 6358
e 79 81 6359
e 71 35 401
e 82 83 6360
e 83 84 6361
e 83 85 6362
e 83 86 6363
e 84 87 6364
e 86 88 4276
e 86 89 6365
e 89 90 6366
e 90 66 109
e 90 91 110
e 90 92 116
e 93 83 6367
e 93 37 4401
e 93 94 6368
e 94 95 6369
e 94 96 6370
e 96 97 6371
e 98 37 5279
e 98 31 5280
e 98 99 6372
e 98 100 6373
e 98 101 6374
e 102 103 6375
e 102 100 6376
e 103 31 6377
e 104 103 6378
e 104 84 6379
e 87 105 6380
e 106 102 6381
e 106 107 6382
e 107 83 6383
e 107 45 6384
e 53 31 6385
e 53 98 6386
e 101 90 128
e 80 108 6387
e 80 109 6388
e 80 110 6389
e 80 31 6390
e 80 98 6391
e 110 31 6392
e 110 98 6393
e 81 37 6394
e 81 111 6395
